postcode,lat,lon
TA24 5NW,51.206411,-3.47793
CO4 3BP,51.890698,0.921519
DA14 4NQ,51.428302,0.115752
M28 2PH,53.496567,-2.378541
NG11 7HG,52.919503,-1.161738
OL6 8BW,53.510724,-2.079096
BA12 8LX,51.20133,-2.190897
PH33 6JS,56.808348,-5.117858
CF40 1NZ,51.606854,-3.43992
OX12 7GE,51.596085,-1.402303
YO18 7LJ,54.236195,-0.725873
M34 3PA,53.463357,-2.119765
KA7 4LW,55.404061,-4.760182
WA3 6TX,53.428901,-2.507598
EH6 4NQ,55.980163,-3.197222
PE25 2SW,53.147659,0.338299
EH14 1PB,55.931144,-3.237197
LA2 6NN,54.079204,-2.753834
NR28 0DQ,52.829076,1.395029
SE11 4NH,51.492074,-0.10696
SW8 1HD,51.481267,-0.122732
CV4 9JS,52.400503,-1.58313
G77 5XE,55.764714,-4.340814
AB31 6NA,57.02038,-2.635499
SW19 5AS,51.429538,-0.211674
ML9 3NX,55.697777,-3.996878
MK3 5SW,51.976634,-0.74409
N14 7HX,51.615784,-0.125492
AB52 6HE,57.343542,-2.608026
BD16 4JJ,53.850453,-1.835932
DH7 6DH,54.826393,-1.627293
EN4 8BU,51.644535,-0.166641
LE7 7FY,52.671094,-1.193473
KA21 5NS,55.640446,-4.786123
EX39 4AD,51.017747,-4.192377
LS26 9BQ,53.729593,-1.401056
NN14 1GN,52.373235,-0.816535
N12 0DS,51.610474,-0.176957
LS22 5BQ,53.908099,-1.408994
BA22 9DG,50.915585,-2.704572
EX5 3DX,50.765533,-3.441473
OX25 2BD,51.88182,-1.145353
HD7 5NN,53.624508,-1.854286
G61 1AW,55.904078,-4.327253
GU29 0PJ,51.019058,-0.793208
CV6 2HX,52.444331,-1.524403
IG7 4GY,51.610499,0.142555
WF8 2SR,53.697887,-1.29306
SS9 2UX,51.546592,0.632988
HR8 1LW,52.054208,-2.416962
RM4 1XS,51.647751,0.113536
GL52 6LG,51.888383,-2.049602
M33 6WG,53.425327,-2.329678
ME3 9HW,51.427044,0.554794
BN24 5EW,50.815932,0.287504
BD23 1NE,53.965057,-2.026211
AB31 5PE,57.059369,-2.472822
TS10 3NB,54.612812,-1.054857
BS29 6HL,51.328497,-2.876117
BS29 6HL,51.328497,-2.876117
W3 6AW,51.507354,-0.267057
EH10 5JL,55.9241,-3.216392
HP3 9EG,51.743508,-0.468414
EX34 8LN,51.194201,-4.157209
CF38 2SS,51.551126,-3.360955
LA14 3LF,54.105781,-3.252741
CF15 9TA,51.528557,-3.297428
BS4 3EN,51.442669,-2.56837
NW9 4FQ,51.593932,-0.24562
CV32 6QP,52.322433,-1.542904
CH43 2JE,53.383952,-3.052876
EX14 4XX,50.85301,-3.217284
DG10 9RQ,55.300168,-3.531048
PL6 5DH,50.408246,-4.127593
LE1 1WB,52.636431,-1.127621
ST17 9QQ,52.785601,-2.124609
KY13 8RH,56.217741,-3.432104
PE16 6US,52.466749,0.037701
IP21 4AQ,52.357177,1.179172
S5 0AP,53.433953,-1.451338
G71 7FX,55.847263,-4.094236
PL31 2UE,50.474989,-4.727245
SM1 3JB,51.377588,-0.198205
DE11 9BD,52.769287,-1.558869
YO22 5AA,54.45987,-0.66292
IV22 2HU,57.835819,-5.577123
DN15 9PY,53.65703,-0.601325
PO18 9JZ,50.940475,-0.839736
G33 6GA,55.889977,-4.128133
DN15 8XS,53.600144,-0.68014
WS14 9BY,52.671489,-1.826386
DN36 5YA,53.509107,-0.065127
RG4 8TS,51.480951,-0.962825
TN4 8LJ,51.121429,0.239373
EH7 5BF,55.961223,-3.1629
NG23 7RG,53.14413,-0.759079
IV40 8DR,57.281289,-5.527885
IV30 8UU,57.642671,-3.451358
DH3 4BA,54.873407,-1.571897
CR2 0PL,51.348028,-0.094122
LA2 8JN,54.105664,-2.633673
AB41 7JD,57.45758,-2.271331
IV18 0AU,57.689416,-4.164295
PL14 6DP,50.454333,-4.475712
NP20 7AU,51.611163,-3.031233
BB7 4DR,53.90889,-2.303018
SR8 3UQ,54.77767,-1.358831
KY1 1NZ,56.106355,-3.163752
CR0 1AJ,51.365995,-0.100157
LU4 0UG,51.90284,-0.493395
OX2 6RF,51.764886,-1.270144
TA18 7TD,50.872907,-2.710524
YO12 4QH,54.238388,-0.442685
YO26 6HF,53.981728,-1.148532
KY11 1BE,56.026713,-3.405784
SK10 2UF,53.277344,-2.130836
G13 1LY,55.889659,-4.324759
BH15 3ET,50.734524,-1.976581
LL12 8NF,53.08476,-2.969697
BD20 5AP,53.878204,-1.887799
RG9 5SU,51.5794,-1.031829
SA3 5BT,51.595029,-3.998047
PE30 3FG,52.784888,0.43198
LS12 5NN,53.795387,-1.62881
PA42 7BD,55.6296,-6.186278
DD11 3HH,56.562793,-2.615796
PH1 0BF,56.422069,-3.494216
SA62 5PZ,51.926199,-4.996554
KT18 5UD,51.31362,-0.238164
BS35 1PJ,51.623279,-2.550287
WD25 0DE,51.687596,-0.396954
NE15 9QX,54.996602,-1.777448
ST7 2ZQ,53.094741,-2.289333
OX12 0AA,51.60358,-1.42339
YO21 3NJ,54.485227,-0.636592
LL53 5AN,52.88083,-4.41882
PR3 2BD,53.823986,-2.674577
DG6 4UB,54.808497,-4.179439
DE24 8SG,52.896975,-1.435977
EH12 9BS,55.929098,-3.325819
ME19 4JG,51.271286,0.400445
NE65 9BZ,55.310391,-1.635091
CH46 3SS,53.415058,-3.109013
PL34 0EU,50.643702,-4.73327
KW15 1XB,58.977085,-2.945066
SE10 9PR,51.485119,0.003139
WF9 1EF,53.618187,-1.28703
LS14 3FE,53.863287,-1.453287
BB9 5SF,53.825846,-2.231321
SP3 6PN,51.061099,-2.08461
BA1 1XA,51.379792,-2.364765
SG16 6AT,52.031315,-0.285242
WF11 9LX,53.732331,-1.198834
EX34 7HL,51.163792,-4.183509
AB15 9EA,57.110779,-2.205507
LL14 6DY,52.988341,-3.043808
NE66 3QY,55.462378,-1.667534
AB51 3WX,57.280774,-2.389393
DN5 7TW,53.530904,-1.174518
TN40 1HN,50.839691,0.474502
PH33 7BA,56.835068,-5.100718
BS48 2AX,51.431359,-2.776492
EH4 2EH,55.957103,-3.235847
SG16 6HJ,52.027827,-0.282868
WF15 6AT,53.714617,-1.697049
PL27 6QS,50.560413,-4.882172
LL11 3EG,53.051704,-3.057543
LL42 1DX,52.739716,-4.031174
SW18 5JL,51.448228,-0.199503
LA1 5EP,54.043097,-2.818863
N18 2UF,51.615837,-0.06722
SW16 2HZ,51.42555,-0.117248
TW7 5HF,51.480009,-0.330941
WF9 2TJ,53.599857,-1.283636
DN41 7QT,53.574867,-0.166565
CT19 5QU,51.087615,1.179147
SK2 7DB,53.39473,-2.127
BS6 7LZ,51.47571,-2.610062
SS2 4BZ,51.550022,0.723028
PR3 1NR,53.900734,-2.782882
FK14 7EF,56.162157,-3.685577
WA14 2BB,53.387018,-2.357784
FK2 0XR,55.989605,-3.718892
IP19 9EZ,52.317543,1.557789
DE7 8BE,52.997002,-1.307104
CH7 5QR,53.209849,-3.238156
SA48 8DS,52.099654,-4.072254
RG5 3DD,51.455629,-0.906375
BD20 6LG,53.877234,-1.923181
AB55 4AH,57.444564,-3.132624
KA28 0DU,55.755331,-4.91785
HR5 3AZ,52.20382,-3.031966
KA26 9LG,55.30955,-4.827636
TD5 8PL,55.548303,-2.274273
LS6 2EE,53.816133,-1.564452
N20 9BF,51.633426,-0.177135
PO7 4QY,50.901513,-1.11533
DL12 8QF,54.541059,-1.925591
KA19 7SG,55.29658,-4.662514
PO20 7ES,50.790605,-0.839293
SW16 4QD,51.408637,-0.130855
SA6 7JD,51.667421,-3.941116
BB4 4PS,53.684579,-2.33258
NP26 3HW,51.584655,-2.834426
PO21 3TX,50.783117,-0.700504
HP15 6DN,51.672812,-0.734136
LS27 0BQ,53.736011,-1.613427
DD1 4NQ,56.453449,-2.988114
DE7 4PX,52.955188,-1.303158
ML3 9AQ,55.778866,-4.057551
HP12 4AE,51.641549,-0.787019
RM13 9SS,51.52133,0.215389
SK2 7DB,53.39473,-2.127
EH12 5LQ,55.946111,-3.22219
SR8 5AB,54.770565,-1.342621
M23 1AQ,53.399356,-2.27702
AB44 1PP,57.664197,-2.49034
DA2 6AB,51.440833,0.244631
TA2 8PL,51.036793,-3.064596
TS14 8PB,54.532775,-1.079764
PH50 4RE,56.717552,-4.957972
SA1 7AU,51.639775,-3.911431
DD9 7PS,56.748955,-2.646284
CB1 9GG,52.191105,0.187133
DN34 4LA,53.563817,-0.122391
HU5 3QD,53.754451,-0.358183
DD10 9AR,56.720876,-2.469104
SE18 1AS,51.486943,0.08826
DD11 5SL,56.591158,-2.520952
SE19 2PZ,51.413432,-0.080891
FK10 1NN,56.116662,-3.808742
B24 9NE,52.518661,-1.825441
DD9 7DN,56.72667,-2.640665
TN26 2PW,51.095625,0.878901
SA15 2AD,51.672358,-4.15557
AB38 9QJ,57.472896,-3.220074
BD20 8BB,53.9042,-1.997121
BH24 2HQ,50.833858,-1.84068
KA6 7EA,55.399979,-4.539248
TS9 5JA,54.47782,-1.186575
LE9 7SF,52.561756,-1.309825
G61 3LY,55.930306,-4.328089
M44 6BT,53.444003,-2.419312
GL1 4EN,51.860463,-2.236762
AB24 5ES,57.154177,-2.098432
BN17 6GT,50.821462,-0.534895
N7 6RY,51.562983,-0.118877
S8 0BE,53.336816,-1.488747
EX37 9EY,50.951867,-3.892545
BL2 5LR,53.585876,-2.38481
SP1 1LJ,51.07281,-1.784525
OL6 6RU,53.48556,-2.074543
SK5 6QA,53.449269,-2.15365
DD5 4UY,56.489657,-2.825489
L3 4AB,53.399633,-2.993718
EC4V 3PA,51.510585,-0.096682
IV40 8EQ,57.279334,-5.564474
KA3 2DP,55.650735,-4.485946
EX18 7NF,50.896979,-3.945666
W9 2PT,51.523106,-0.182928
LL49 9AY,52.920666,-4.130274
LS16 6PX,53.84452,-1.623691
LU7 2QR,51.916483,-0.68733
KT21 1QB,51.319468,-0.307212
TW7 5FE,51.480893,-0.339362
BA22 8SA,50.942471,-2.680597
ME15 6TH,51.261761,0.520272
ML8 5UZ,55.738698,-3.848161
YO42 1PF,53.947906,-0.825413
PO5 2BG,50.786486,-1.086236
NP4 6SH,51.713343,-3.057511
KA23 9PG,55.703189,-4.823525
TN1 2DL,51.137163,0.267638
IV51 9TH,57.416651,-6.202576
DG9 9PZ,54.690893,-4.891084
PO30 4PR,50.701158,-1.421429
IP28 6UA,52.30824,0.691301
BA1 7DD,51.401482,-2.329702
RH20 4FP,50.915803,-0.454862
GL6 7RL,51.792967,-2.154075
W5 1LB,51.527661,-0.302875
WF4 4DH,53.630147,-1.638982
TW9 2AS,51.47075,-0.293066
YO26 6HF,53.981728,-1.148532
DD6 8SG,56.402329,-3.005779
M34 3EW,53.45648,-2.109369
ME16 8JE,51.273093,0.511874
BR3 1JE,51.411176,-0.043997
RH11 7GL,51.127821,-0.211
CF64 1TN,51.446174,-3.169942
BN18 0PZ,50.846887,-0.625962
M3 7FE,53.489147,-2.250458
CO15 4SJ,51.812308,1.168996
AB31 4AA,57.054601,-2.517783
AB23 8XR,57.250489,-2.061782
NN14 2PW,52.440655,-0.812067
GU22 8UZ,51.318712,-0.497011
W8 5UB,51.497014,-0.190892
M24 1FX,53.542534,-2.184832
HX3 8BG,53.722385,-1.803168
KY16 9LU,56.335363,-2.815421
M25 9WQ,53.519603,-2.27432
BS7 8ND,51.480548,-2.596028
PO30 5SQ,50.698291,-1.311022
OL12 8TT,53.656167,-2.183014
SW2 5JA,51.457725,-0.125036
ST5 2SZ,53.011429,-2.233241
RH14 9HZ,51.020751,-0.469796
NR33 7HP,52.453777,1.723466
IP9 1QH,51.961762,1.267574
IV16 9UU,57.657957,-4.357295
GL55 6NA,52.060782,-1.733809
ML3 7TA,55.751566,-4.044497
SY23 4NJ,52.35896,-4.022408
G67 1QB,55.955602,-3.979842
TA7 0AP,51.088837,-2.962357
GU33 7PY,51.034136,-0.874908
TF2 0BD,52.685796,-2.448785
HA4 0UU,51.563525,-0.399676
SW6 5BQ,51.479721,-0.20196
BB2 5DG,53.723686,-2.528041
BN2 0EN,50.824451,-0.121015
LE67 6DA,52.697539,-1.400675
PO33 1AE,50.720511,-1.146096
SE9 1YD,51.46356,0.065007
DT6 4SD,50.70571,-2.725722
SK7 1HS,53.352089,-2.170891
KT24 6BU,51.263531,-0.456012
PO7 6ND,50.908486,-1.085457
PR7 7JF,53.675478,-2.660572
BS35 2DR,51.602603,-2.513275
NR33 9PU,52.46492,1.70778
PA48 7UE,55.712229,-6.423922
TD6 9RL,55.598938,-2.703791
HA5 3QW,51.604787,-0.389381
SO31 9LD,50.862203,-1.30052
AB22 8JG,57.180195,-2.105217
IV15 9RB,57.607974,-4.422142
TR3 7NP,50.215776,-5.104699
PL24 2QL,50.356859,-4.68841
SA16 0EG,51.68692,-4.26961
DG7 2PE,54.937251,-4.01675
IP25 6YJ,52.563395,0.831363
NG21 9GG,53.168622,-1.123696
RG8 0RN,51.527501,-1.06979
BD20 0EH,53.908536,-1.940267
LL53 8AA,52.82364,-4.616032
TW12 2LJ,51.417581,-0.370989
HX6 3RA,53.700012,-1.891165
HP14 4LG,51.66126,-0.751114
AB42 4SY,57.519263,-1.947666
ST14 7PG,52.90115,-1.883004
RG9 1SZ,51.530854,-0.913008
E7 0AW,51.554873,0.017439
B66 4SH,52.487433,-1.953405
KA1 4PB,55.586302,-4.488966
HR1 1HB,52.06662,-2.713782
BH6 5JA,50.730264,-1.816575
DN9 1QG,53.557901,-0.826116
SN8 3PU,51.360362,-1.54735
SS17 9AA,51.526588,0.459687
SY18 6BY,52.447454,-3.538214
DN5 7NU,53.513278,-1.194105
DL16 6RQ,54.705521,-1.601166
TA9 3BQ,51.226566,-2.971223
BA10 0BX,51.107615,-2.459362
E8 3PE,51.541796,-0.058144
LN1 1JE,53.233709,-0.544803
NR33 0QL,52.470726,1.748126
OX15 4DT,52.03392,-1.329971
YO26 9RQ,54.048585,-1.313622
GL14 1QZ,51.810344,-2.367319
S75 1PH,53.562123,-1.534801
S5 7NZ,53.416483,-1.466127
RG27 9RN,51.287595,-0.9596
ME9 7RR,51.310223,0.65436
G62 7JY,55.948488,-4.32854
KT13 9BP,51.366776,-0.445288
BL1 7LY,53.612803,-2.43755
CT9 5SL,51.379546,1.381618
SW9 6UP,51.476321,-0.104272
CO15 6NF,51.800264,1.172039
AL9 7NG,51.735525,-0.216112
GU33 7DB,51.056434,-0.883
BN2 5XA,50.81263,-0.097471
WA16 6AT,53.308133,-2.377999
EX23 9BS,50.831209,-4.51728
M1 5BE,53.474324,-2.243534
BL2 5LR,53.585876,-2.38481
LE15 6PD,52.669744,-0.737708
BL5 2QP,53.545199,-2.514814
TW18 2TE,51.410601,-0.489715
TA21 9GT,50.967245,-3.249122
CV9 3QU,52.604414,-1.523692
TA10 0PU,51.025691,-2.863588
CB2 1HG,52.197021,0.126417
NG24 2NN,53.10375,-0.782406
LE12 6TH,52.804928,-1.10956
ML3 7EN,55.773159,-4.031629
CM22 7TG,51.870516,0.208687
TN15 6YE,51.340153,0.233894
DD3 7RY,56.473489,-2.978441
CA20 1HF,54.401953,-3.470234
NW11 7QH,51.569625,-0.193667
KT16 8PB,51.387892,-0.490132
CW11 4PB,53.138643,-2.371097
EH30 9WA,55.982849,-3.386352
IV3 8JZ,57.409464,-4.337171
G65 9DR,55.954608,-4.088739
SK17 6PD,53.254018,-1.906027
DL8 1GA,54.295947,-1.578528
G78 2TL,55.799324,-4.385555
LA12 8QZ,54.259044,-2.991234
DN32 0HW,53.559229,-0.091119
M25 9SJ,53.516899,-2.288417
SK14 3GD,53.448715,-2.033417
CH2 2DZ,53.199218,-2.88948
NW3 1QX,51.555741,-0.177199
CM16 6EN,51.72025,0.175888
W14 9QN,51.486962,-0.205074
AB23 8LP,57.202755,-2.103881
SW11 4ED,51.475728,-0.154524
N1 3DH,51.537685,-0.088716
HU14 3QS,53.740435,-0.489933
CF64 5RT,51.421823,-3.176367
HX3 9RY,53.709976,-1.826812
LN2 3QH,53.305403,-0.476105
PO40 9HJ,50.678267,-1.523813
G63 0QA,56.070227,-4.322723
WF11 9HF,53.726281,-1.271987
L22 7RL,53.478823,-3.039372
PR7 5FG,53.61897,-2.668688
HD8 0BB,53.639989,-1.727319
HR9 7ZU,51.912417,-2.564675
BH23 5DD,50.738895,-1.70232
TN15 8NA,51.287145,0.325001
L17 3BU,53.389816,-2.942861
NG23 7NR,53.152276,-0.753177
SO16 3NS,50.941282,-1.400546
ML10 6BE,55.675057,-4.065456
DE13 8JG,52.762609,-1.72672
PR25 3JZ,53.68859,-2.739614
HG5 0RG,54.04374,-1.415762
WF10 4ST,53.727714,-1.331422
AB42 4XB,57.529427,-1.983725
BN12 4JY,50.80914,-0.421636
DD10 0BU,56.777271,-2.417182
BD13 1QD,53.767039,-1.840659
LE11 2RG,52.755512,-1.216823
M33 4DT,53.41083,-2.338216
AB51 4TU,57.29132,-2.390555
DN16 3NN,53.560696,-0.643548
KT4 8FE,51.384319,-0.236317
BB5 6UJ,53.755795,-2.35072
SG6 3LR,51.964873,-0.235754
WN3 6NR,53.529062,-2.665822
NN5 6AB,52.248866,-0.926544
SS8 9BB,51.526057,0.583359
WA11 0DL,53.463282,-2.695052
IV2 4NE,57.465122,-4.223415
BS6 5BQ,51.465968,-2.589592
TR18 5DJ,50.100144,-5.556072
PL1 4HS,50.367953,-4.171746
DL14 0TH,54.655671,-1.700527
PE27 6TQ,52.331294,-0.091271
HG2 0BU,53.979574,-1.563436
ML6 0LP,55.875727,-3.992703
LL28 4HT,53.315139,-3.744341
DA2 6LT,51.437036,0.253668
NR8 6JG,52.684115,1.166693
WF10 3QQ,53.717181,-1.307784
YO12 4QH,54.238388,-0.442685
SW15 5DX,51.457589,-0.239809
OX14 4PE,51.637408,-1.240445
EH4 3EB,55.952489,-3.232256
SW7 1NL,51.499898,-0.17042
KY15 7PF,56.261567,-3.113571
SY3 8PB,52.713231,-2.77989
KA27 8HE,55.513797,-5.328017
CW4 8LB,53.225405,-2.352974
SA3 1DB,51.616273,-4.246533
SE10 0UU,51.489742,0.00524
BN3 7LJ,50.846784,-0.1865
RM12 5BH,51.5476,0.202919
GU9 0LX,51.236872,-0.792189
EX33 1AS,51.112171,-4.167987
CB7 4AA,52.398357,0.267804
NG23 5QL,53.039567,-0.878624
SO16 6QW,50.936294,-1.426099
IV54 8YQ,57.390178,-5.511068
NE30 2QD,55.022204,-1.437459
EX8 2PR,50.626724,-3.379708
PL15 9NX,50.575328,-4.315287
PE20 3BT,52.926576,-0.180367
SK17 8SN,53.256674,-1.789853
GL14 2UQ,51.787435,-2.492479
DD5 4HE,56.487548,-2.818537
EN5 1EB,51.639565,-0.172593
TA24 6EJ,51.193605,-3.468733
CR4 3QZ,51.406223,-0.179136
EN5 2TF,51.650663,-0.210642
ZE2 9AJ,60.357356,-0.953665
DG6 4UB,54.808497,-4.179439
NG18 5BG,53.117192,-1.18811
LN13 0BW,53.285637,0.099888
HD5 0NZ,53.643877,-1.717719
NW11 7XJ,51.582845,-0.196636
CB2 9NT,52.166478,0.112021
OL15 9JR,53.651418,-2.102114
CA8 1SR,54.941609,-2.740264
W2 3RA,51.514521,-0.175728
WS10 0TJ,52.557842,-1.996299
LE19 4LB,52.613856,-1.22732
OX3 0SW,51.769575,-1.238689
SY5 8NB,52.68622,-2.814457
CM0 7PX,51.725371,0.902443
GU21 2SY,51.316422,-0.623903
AB12 4LW,57.07412,-2.144501
PO7 4AE,50.928942,-1.088356
SW11 1HL,51.459981,-0.165816
SG12 8NH,51.807384,0.053631
GL53 0JY,51.882733,-2.083469
GU35 8JX,51.116946,-0.794432
PH1 3BE,56.411882,-3.447869
EX39 3RB,51.018098,-4.228699
CV35 9PP,52.200164,-1.592325
HP22 6LF,51.763489,-0.742358
LE16 8LA,52.42703,-0.89322
LS25 3DX,53.825782,-1.332627
HG1 2AT,54.002559,-1.540006
DD10 9LG,56.734354,-2.520143
NR23 1EG,52.95255,0.853862
YO12 7TR,54.289456,-0.40662
RH1 4JL,51.228737,-0.132038
G1 4EE,55.856353,-4.254652
TN34 3NG,50.865129,0.589819
EX36 3BJ,51.017734,-3.836214
BL8 1SJ,53.601951,-2.319342
EX20 3DQ,50.894963,-4.103042
BA1 7HE,51.412651,-2.320582
RM4 1PE,51.609674,0.176169
CM6 1BD,51.87284,0.363433
IP25 6DB,52.570423,0.830414
DE3 0PH,52.914505,-1.547521
SA48 7QY,52.174911,-4.25812
CA10 1BH,54.751892,-2.70154
EX6 7PG,50.659543,-3.656904
CV9 3ER,52.663679,-1.559822
HA2 8BT,51.564352,-0.356133
RM7 7DR,51.58025,0.175025
GU21 2FR,51.313998,-0.634293
LS17 8LB,53.851227,-1.467393
EH12 5NJ,55.94551,-3.235589
BL1 5ED,53.584387,-2.471697
SS9 1NW,51.54555,0.663579
DD2 2NU,56.46423,-2.997158
TW1 1EW,51.454699,-0.332469
WF6 2SQ,53.708433,-1.439746
IP24 2NF,52.378278,0.744713
LE65 2QT,52.75213,-1.475984
EH6 8SP,55.963871,-3.175459
BA13 3HL,51.258288,-2.177777
PA6 7AX,55.881108,-4.542122
E10 7ES,51.574343,-0.016378
CM3 2ND,51.764644,0.608485
AB45 1HB,57.664151,-2.520295
WD3 4EB,51.649929,-0.487166
WR2 5LY,52.193407,-2.241977
KA30 8ST,55.811545,-4.858029
PO5 2LA,50.782857,-1.0831
BH14 9DL,50.728246,-1.932513
BH25 6FH,50.755521,-1.653101
LU6 2FT,51.862626,-0.588836
KT13 0SH,51.359873,-0.459813
HR2 9EW,52.019511,-2.83639
DN34 5SG,53.553675,-0.125694
SA15 5YQ,51.729333,-4.189792
SY23 4RJ,52.366588,-3.881306
HU14 3EN,53.722055,-0.507284
SG6 3LR,51.964873,-0.235754
CB4 1FZ,52.224348,0.134137
OL11 5LY,53.613194,-2.19418
NR20 4LG,52.729478,0.97694
SS0 8NQ,51.544346,0.682086
PL19 9DJ,50.53868,-4.134474
YO32 5ZA,54.036228,-1.041866
KT18 6HY,51.304841,-0.261511
DD2 2UE,56.471345,-3.025947
S66 9BF,53.390196,-1.246516
DD1 4AR,56.459125,-2.970168
BD15 9DA,53.812536,-1.831858
DG8 8DQ,54.737127,-4.469504
HU17 0RU,53.81141,-0.376948
YO13 9DR,54.222607,-0.549484
MK17 9JS,52.002227,-0.685198
BA2 8PU,51.320844,-2.379965
WS5 3AY,52.58063,-1.932735
RG1 5PL,51.446853,-0.95364
BD24 0AB,54.065476,-2.289141
HD6 3PQ,53.692903,-1.79567
MK45 2BJ,52.027699,-0.475457
B63 4DH,52.451157,-2.06206
NR28 0DX,52.813749,1.379969
EH3 9GB,55.9433,-3.193601
YO17 9EG,54.124979,-0.790603
RM8 2DY,51.544926,0.120565
EH4 2EH,55.957103,-3.235847
GU10 4TN,51.187352,-0.808923
SY2 6BW,52.70583,-2.738616
SK14 3EY,53.451588,-2.042409
CA11 0TU,54.671568,-2.867902
SK23 6EQ,53.335985,-1.934725
SA62 6UH,51.878845,-5.216181
PO33 2EZ,50.730281,-1.159311
W5 3AA,51.520151,-0.288538
EH41 3FJ,55.949638,-2.803679
FK8 2DX,56.116158,-3.935188
CB8 7DR,52.254798,0.406796
EH15 2AD,55.951128,-3.110855
RG23 7AS,51.247615,-1.173912
SL3 9LS,51.48311,-0.566041
AB31 5SB,57.055401,-2.510969
SN7 7PW,51.63018,-1.586381
TA20 1NY,50.879381,-2.949506
SY23 4AT,52.336409,-3.960022
BS39 5EG,51.335812,-2.59178
LL46 2YG,52.85782,-4.108708
AB31 4HH,57.104221,-2.624833
DN37 0HW,53.512499,-0.097634
NW2 4QH,51.551404,-0.220554
SG9 0JT,51.930556,0.104778
PA16 7BP,55.946799,-4.796801
NE46 1WY,54.969497,-2.10258
RH8 0SZ,51.248767,0.031927
SY23 4DJ,52.358568,-4.093911
G83 8RP,56.001327,-4.585896
AB31 5UF,57.055247,-2.488909
SO41 6GA,50.790785,-1.611506
RG23 7AS,51.247615,-1.173912
CM19 5JU,51.750582,0.042651
EX35 6NT,51.226481,-3.803181
OL4 2QS,53.558184,-2.077781
SN14 8QJ,51.453058,-2.278885
EX32 7RE,51.085648,-4.045859
LS12 2JZ,53.81032,-1.60922
BN3 3PF,50.831073,-0.168094
TR26 1AB,50.213147,-5.48031
ML6 0PY,55.889426,-3.988032
EH21 8FL,55.928601,-3.064553
NR32 3BX,52.482017,1.718751
SK3 0TT,53.399156,-2.18069
KA1 2PT,55.613421,-4.523998
W14 9TB,51.486011,-0.208165
EH41 4EF,55.950754,-2.780125
AB52 6LL,57.347546,-2.599235
HA8 8FT,51.631578,-0.26737
HU13 9AX,53.733368,-0.428318
AB54 8BB,57.446013,-2.783153
EX31 4DQ,51.100629,-4.142175
CV37 0HN,52.26252,-1.720425
KY3 9HG,56.066516,-3.226656
SK6 5PJ,53.393956,-2.042006
M32 8LJ,53.448859,-2.302397
DN41 8HE,53.575034,-0.242304
BD12 7EB,53.745371,-1.737509
NP16 6TH,51.698461,-2.69083
WD25 8EF,51.667443,-0.335384
NE5 3LD,54.992456,-1.662892
DL8 2DS,54.284919,-1.584515
AB42 3EQ,57.558481,-1.847354
EX2 5DE,50.715782,-3.500007
DL1 4SF,54.51719,-1.527226
KT8 9HL,51.400312,-0.34763
ST8 6FD,53.11472,-2.177522
YO14 0NA,54.178042,-0.315906
WF4 1JS,53.652101,-1.416694
BS20 7NE,51.486483,-2.748135
DA7 5QJ,51.477303,0.143567
NG12 3HP,52.914874,-1.042809
CM24 8HH,51.901924,0.191024
DD4 0TP,56.491215,-2.898878
WA13 0AQ,53.380621,-2.477573
TQ6 0HS,50.385173,-3.601832
NE16 4LD,54.941628,-1.685686
DA15 7JQ,51.42991,0.089816
CA11 7QA,54.6671,-2.755444
PO17 6AT,50.869148,-1.13814
PE21 9BZ,52.985945,-0.016865
CT20 2NT,51.081037,1.154522
DA12 2EF,51.436328,0.39814
CF64 4NJ,51.433782,-3.209949
AB39 2PS,56.956876,-2.215684
DN14 6QS,53.713106,-0.872783
BD23 1NE,53.965057,-2.026211
MK10 7NG,52.04703,-0.6794
CM23 3AG,51.868414,0.161037
BA15 1HB,51.347313,-2.252483
ME14 1UN,51.277884,0.529156
EH26 0GZ,55.840833,-3.224745
DN37 7JB,53.539649,-0.170879
HG2 0QH,53.985981,-1.550711
KY7 4AN,56.176597,-3.155699
SK23 7RD,53.31559,-2.021065
KA8 0NE,55.472827,-4.586294
NN14 2FR,52.442471,-0.834882
HD4 7DB,53.611388,-1.822726
CR5 1RP,51.290776,-0.145986
NP15 1PA,51.663657,-2.910367
IP27 9QS,52.386382,0.528275
G83 0RP,55.999001,-4.586655
CV34 6ET,52.266835,-1.544765
LL35 0HA,52.544666,-4.045597
WS14 9YN,52.681942,-1.813002
DE73 7LP,52.863525,-1.526525
DH8 7RA,54.854739,-1.800253
NE42 6BD,54.972041,-1.860908
G61 2RZ,55.912786,-4.328751
AB31 4NY,57.145093,-2.619903
NW3 7TU,51.56673,-0.192877
YO21 1JG,54.486401,-0.624435
CH3 9SG,53.084806,-2.800435
TN38 8EL,50.892511,0.537042
HD9 6RL,53.58954,-1.796335
ME19 5HF,51.301936,0.419648
DN4 9NA,53.493513,-1.181288
DD5 4HE,56.487548,-2.818537
BN24 5FT,50.817804,0.301396
SP2 8DQ,51.058668,-1.800914
LE3 2RT,52.614112,-1.168216
SN1 1AE,51.56509,-1.783207
ML12 6GU,55.62889,-3.517186
SK17 9UN,53.235981,-1.900821
PH1 2TJ,56.405381,-3.451284
PO21 5GG,50.800424,-0.700132
HP18 0XA,51.846924,-0.917839
MK4 1HB,52.009592,-0.764092
WR3 7LP,52.215148,-2.227458
